"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded","eng_01","eng_02","eng_03","eng_04","mgr_01","mgr_02","mgr_03","mgr_04","psy_01","psy_02","psy_03","psy_04","grw_01","grw_02","grw_03","grw_04","wrk_01","wrk_02","wrk_03","wrk_04","blg_01","blg_02","blg_03","blg_04","its_01","its_02","ovl_01","valid_likert_items","item_completion_rate","usable_response","comment_01","engagement","manager_effectiveness","psychological_safety","growth_development","workload_sustainability","belonging","intent_to_stay"
"EMP0071","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2025-04-22,0.48,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE,3,3,2,4,1,4,3,1,2,1,3,3,3,4,4,3,4,5,2,5,1,2,2,4,2,3,2,27,1,TRUE,NA,3,2.25,2.25,3.5,4,2.25,2.5
"EMP0072","Client Operations","Customer Support","Senior Professional","People Manager","Remote","South",2018-09-11,7.09,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,5,4,5,4,4,3,5,4,4,4,2,5,2,5,4,1,1,1,1,1,2,5,4,4,4,2,2,27,1,TRUE,"Clearer communication about organizational priorities would be helpful.",4.5,4,3.75,3,1,3.75,3
"EMP0072","Client Operations","Customer Support","Senior Professional","People Manager","Remote","South",2018-09-11,7.09,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,2,1,2,3,5,3,2,2,2,3,2,2,1,2,1,1,3,2,3,2,2,2,3,4,1,1,2,27,1,TRUE,"More opportunities for professional development would improve my experience.",2,3,2.25,1.25,2.5,2.75,1
"EMP0073","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2018-12-18,6.83,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,2,27,1,TRUE,NA,1.25,1,1.5,2,1,1.75,1
"EMP0073","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2018-12-18,6.83,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,4,3,3,4,4,NA,4,1,3,2,2,4,5,4,3,1,5,3,4,1,3,4,2,2,NA,5,4,25,0.925925925925926,TRUE,"I would like more recognition for good work.",3.5,3,2.75,3.25,3.25,2.75,NA
"EMP0074","Client Operations","Customer Support","Manager","People Manager","Hybrid","Midwest",2019-10-23,5.98,"3-5 years",2025-11-26,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,5,5,3,5,4,5,4,5,5,5,5,5,5,4,4,5,5,3,5,5,5,5,5,5,5,5,5,27,1,TRUE,"More consistent feedback from managers would be helpful.",4.5,4.5,5,4.5,4.5,5,5
"EMP0075","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-03-15,1.59,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,3,1,2,1,1,1,2,1,1,1,4,2,1,1,2,1,1,3,2,5,5,5,2,2,4,2,1,27,1,TRUE,NA,1.75,1.25,2,1.25,2.75,3.5,3
"EMP0076","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-08-14,5.17,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,4,4,2,4,1,5,4,2,4,2,5,5,4,4,4,4,5,4,3,4,3,2,2,3,2,4,4,27,1,TRUE,NA,3.5,3,4,4,4,2.5,3
"EMP0077","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-02-03,1.7,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,5,3,5,5,3,1,3,3,1,3,1,4,2,4,2,4,4,3,3,2,3,5,5,5,5,5,5,27,1,TRUE,NA,4.5,2.5,2.25,3,3,4.5,5
"EMP0078","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2015-06-12,10.34,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,4,1,2,1,NA,1,2,4,1,NA,3,2,1,1,2,2,4,3,4,4,1,1,2,2,3,2,3,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",2,2.33333333333333,2,1.5,3.75,1.5,2.5
"EMP0079","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2023-06-06,2.36,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,4,2,4,3,4,4,4,5,3,1,2,5,5,5,4,3,1,2,2,4,3,1,1,3,3,5,3,27,1,TRUE,"More consistent feedback from managers would be helpful.",3.25,4.25,2.75,4.25,2.25,2,4
"EMP0080","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-07-27,5.22,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,4,3,5,2,4,4,4,5,4,5,5,4,5,5,5,5,1,5,4,1,4,5,5,2,4,5,4,27,1,TRUE,"No major changes are needed at this time.",3.5,4.25,4.5,5,2.75,4,4.5
"EMP0080","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-07-27,5.22,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,2,2,1,1,2,3,5,3,1,1,1,4,4,4,3,3,4,3,3,2,4,3,4,3,5,2,2,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",1.5,3.25,1.75,3.5,3,3.5,3.5
"EMP0082","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2017-12-07,7.85,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,3,5,3,4,NA,3,4,3,4,2,2,4,NA,4,5,2,3,5,2,2,4,2,1,4,5,1,3,25,0.925925925925926,TRUE,"No major changes are needed at this time.",3.75,3.33333333333333,3,3.66666666666667,3,2.75,3
"EMP0082","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2017-12-07,7.85,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,4,4,5,5,1,1,2,2,1,1,2,1,2,5,5,5,5,4,NA,5,3,2,5,4,3,2,1,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4.5,1.5,1.25,4.25,4.66666666666667,3.5,2.5
"EMP0085","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-11-20,4.9,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,1,2,1,2,4,5,5,2,2,2,2,1,4,5,4,3,2,5,2,5,3,3,1,2,4,1,5,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",1.5,4,1.75,4,3.5,2.25,2.5
"EMP0086","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-09-20,1.07,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,3,5,3,3,4,3,2,1,1,4,4,2,5,5,5,5,5,4,4,1,4,3,2,4,5,3,5,27,1,TRUE,"More consistent feedback from managers would be helpful.",3.5,2.5,2.75,5,3.5,3.25,4
"EMP0086","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-09-20,1.07,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,5,3,5,5,NA,3,2,3,1,2,1,1,3,2,5,4,2,3,3,4,1,1,1,1,1,2,2,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4.5,2.66666666666667,1.25,3.5,3,1,1.5
"EMP0087","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2010-04-02,15.54,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE,3,NA,4,4,1,2,2,4,5,4,NA,3,3,4,NA,4,2,4,2,1,2,3,5,5,3,4,5,24,0.888888888888889,TRUE,"More opportunities for professional development would improve my experience.",3.66666666666667,2.25,4,3.66666666666667,2.25,3.75,3.5
"EMP0088","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2025-02-05,0.69,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE,3,2,NA,2,4,5,2,3,4,2,4,4,2,2,3,2,1,1,1,4,2,4,4,3,1,2,1,26,0.962962962962963,TRUE,NA,2.33333333333333,3.5,3.5,2.25,1.75,3.25,1.5
"EMP0089","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Midwest",2024-11-17,0.91,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.54,TRUE,NA,4,1,2,3,4,3,5,1,1,3,2,5,5,5,1,2,2,2,3,1,1,2,1,2,1,2,26,0.962962962962963,TRUE,"More consistent feedback from managers would be helpful.",2.33333333333333,3.75,1.75,4,2.25,1.25,1.5
"EMP0090","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Midwest",2022-03-31,3.54,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,1,1,1,1,2,3,2,1,3,NA,5,2,1,2,4,4,2,3,2,3,2,5,4,NA,2,5,3,25,0.925925925925926,TRUE,"More consistent feedback from managers would be helpful.",1,2,3.33333333333333,2.75,2.5,3.66666666666667,3.5
"EMP0090","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Midwest",2022-03-31,3.54,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,1,2,3,1,4,4,3,5,1,1,2,2,3,5,5,5,3,4,5,NA,4,3,5,4,2,2,2,26,0.962962962962963,TRUE,NA,1.75,4,1.5,4.5,4,4,2
"EMP0091","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2021-08-19,4.16,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,3,2,3,2,1,1,1,1,2,3,1,1,5,2,2,2,1,4,2,1,1,2,3,3,1,2,3,27,1,TRUE,NA,2.5,1,1.75,2.75,2,2.25,1.5
"EMP0091","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2021-08-19,4.16,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,4,NA,3,2,3,2,4,2,1,2,1,2,1,1,2,1,1,2,1,2,2,4,1,1,2,2,2,26,0.962962962962963,TRUE,"More opportunities for professional development would improve my experience.",3,2.75,1.5,1.25,1.5,2,2
"EMP0092","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2017-08-02,8.2,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,1,5,3,5,NA,2,1,1,3,2,2,3,2,5,2,1,5,3,NA,2,2,3,2,5,3,2,1,25,0.925925925925926,TRUE,"I would like more recognition for good work.",3.5,1.33333333333333,2.5,2.5,3.33333333333333,3,2.5
"EMP0093","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-28,1.05,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,4,2,3,2,4,1,1,1,2,3,1,2,1,1,2,4,2,3,2,5,4,4,3,5,1,3,1,27,1,TRUE,"Clearer communication about organizational priorities would be helpful.",2.75,1.75,2,2,3,4,2
"EMP0094","Client Operations","Customer Support","Manager","People Manager","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,3,4,4,2,4,4,4,5,5,NA,4,5,2,1,2,5,3,5,4,5,4,2,2,1,4,5,4,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",3.25,4.25,4.66666666666667,2.5,4.25,2.25,4.5
"EMP0096","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2022-03-13,3.59,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,3,2,5,4,1,2,1,2,2,4,3,1,NA,1,4,3,2,1,2,1,3,1,1,1,2,1,2,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",3.5,1.5,2.5,2.66666666666667,1.5,1.5,1.5
"EMP0097","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","West",2025-03-02,0.62,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE,2,3,4,4,2,2,1,2,2,5,4,5,4,3,2,1,5,5,1,5,5,5,5,4,4,3,5,27,1,TRUE,NA,3.25,1.75,4,2.5,4,4.75,3.5
"EMP0099","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-06-14,1.34,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,1,4,1,2,3,1,1,5,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,3,2,1,1,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",2,2.5,1,1.5,1.25,1.75,1.5
"EMP0099","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-06-14,1.34,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,1,1,4,NA,1,2,1,1,3,1,1,1,1,1,1,1,2,1,2,5,1,1,1,NA,2,2,2,25,0.925925925925926,TRUE,"More opportunities to collaborate across teams would improve my experiences.",2,1.25,1.5,1,2.5,1,2
"EMP0101","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Northeast",2017-09-30,8.04,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,3,1,2,4,2,2,5,4,5,5,NA,5,5,2,2,2,3,3,2,3,1,2,2,1,2,2,2,26,0.962962962962963,TRUE,NA,2.5,3.25,5,2.75,2.75,1.5,2
"EMP0102","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2024-06-21,1.32,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,4,5,4,5,3,3,3,1,4,5,4,4,4,5,5,5,2,2,5,3,2,2,1,3,5,2,4,27,1,TRUE,NA,4.5,2.5,4.25,4.75,3,2,3.5
"EMP0103","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-08-12,1.17,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,3,5,2,2,4,4,4,2,4,4,5,4,5,4,2,3,2,4,3,2,3,5,5,2,4,3,5,27,1,TRUE,"More opportunities for professional development would improve my experience.",3,3.5,4.25,3.5,2.75,3.75,3.5
"EMP0103","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-08-12,1.17,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE,4,2,3,2,2,4,4,3,2,4,3,3,1,4,1,NA,5,5,4,4,2,2,1,4,2,1,3,26,0.962962962962963,TRUE,NA,2.75,3.25,3,2,4.5,2.25,1.5
"EMP0104","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2010-10-21,14.98,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,5,2,3,5,3,2,4,NA,3,5,4,3,5,2,3,5,2,1,4,NA,2,4,5,4,2,3,2,25,0.925925925925926,TRUE,"I would like clearer information about career growth opportunities.",3.75,3,3.75,3.75,2.33333333333333,3.75,2.5
"EMP0104","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2010-10-21,14.98,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,2,1,3,5,4,3,3,NA,3,3,2,5,4,4,3,2,5,5,NA,4,4,2,3,NA,5,3,4,24,0.888888888888889,TRUE,"Clearer communication about organizational priorities would be helpful.",2.75,3.33333333333333,3.25,3.25,4.66666666666667,3,4
"EMP0105","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-27,1.05,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,2,5,5,4,5,NA,5,5,4,2,4,2,2,1,2,3,4,4,5,5,3,3,4,3,5,4,4,26,0.962962962962963,TRUE,"I would like more recognition for good work.",4,5,3,2,4.5,3.25,4.5
"EMP0107","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Midwest",2010-03-28,15.55,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,TRUE,3,2,4,2,2,2,2,2,4,3,5,5,2,NA,3,1,5,5,5,5,2,1,2,4,3,3,2,26,0.962962962962963,TRUE,"More opportunities for professional development would improve my experience.",2.75,2,4.25,2,5,2.25,3
"EMP0107","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Midwest",2010-03-28,15.55,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,TRUE,5,2,4,1,3,4,4,5,NA,4,2,4,3,4,4,2,5,4,1,5,3,1,4,4,2,4,4,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",3,4,3.33333333333333,3.25,3.75,3,3
"EMP0108","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,4,3,2,5,5,5,5,4,4,5,5,4,4,5,5,5,4,5,5,2,5,5,5,5,5,5,4,27,1,TRUE,NA,3.5,4.75,4.5,4.75,4,5,5
"EMP0109","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2024-09-13,1.09,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,2,1,4,4,2,1,3,2,2,2,5,4,2,4,4,NA,NA,4,3,2,3,4,5,3,3,3,4,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",2.75,2,3.25,3.33333333333333,3,3.75,3
"EMP0109","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2024-09-13,1.09,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,2,1,1,1,1,1,1,1,2,2,NA,NA,4,2,2,1,2,4,4,1,1,NA,2,3,1,2,1,24,0.888888888888889,TRUE,"More consistent feedback from managers would be helpful.",1.25,1,2,2.25,2.75,2,1.5
"EMP0110","Client Operations","Customer Support","Director and Above","People Manager","On-site","Northeast",2020-01-23,5.73,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,4,2,1,1,4,4,3,4,3,2,4,5,3,1,2,1,NA,2,4,3,NA,5,5,5,2,4,5,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",2,3.75,3.5,1.75,3,5,3
"EMP0111","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2005-06-08,20.35,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE,4,3,4,2,1,2,1,1,2,NA,5,2,1,2,1,2,3,2,1,1,2,2,2,2,3,3,1,26,0.962962962962963,TRUE,"More consistent feedback from managers would be helpful.",3.25,1.25,3,1.5,1.75,2,3
"EMP0112","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-09-30,1.04,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,2,3,4,5,5,4,5,5,4,5,5,3,4,2,4,4,5,4,5,5,4,5,4,4,4,5,5,27,1,TRUE,NA,3.5,4.75,4.25,3.5,4.75,4.25,4.5
"EMP0112","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-09-30,1.04,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,1,1,1,1,4,4,4,3,5,3,4,5,2,NA,3,2,5,3,5,5,2,3,4,NA,2,3,1,25,0.925925925925926,TRUE,"I would like more recognition for good work.",1,3.75,4.25,2.33333333333333,4.5,3,2.5
"EMP0113","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2019-10-29,5.96,"3-5 years",2026-07-02,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,3,2,1,1,2,2,5,4,3,1,2,1,2,1,1,1,1,3,4,1,5,4,4,4,2,2,1,27,1,TRUE,NA,1.75,3.25,1.75,1.25,2.25,4.25,2
"EMP0113","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2019-10-29,5.96,"3-5 years",2026-07-02,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,3,4,1,4,4,4,5,4,2,2,5,3,1,1,3,1,4,1,3,4,2,3,2,4,4,4,3,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",3,4.25,3,1.5,3,2.75,4
"EMP0114","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2013-01-18,12.74,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE,4,5,2,5,2,1,3,2,4,2,3,2,1,2,3,3,2,4,3,3,4,5,3,NA,3,NA,4,25,0.925925925925926,TRUE,"I would like more recognition for good work.",4,2,2.75,2.25,3,4,NA
"EMP0115","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-12-16,8.83,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,5,4,4,4,4,3,1,4,4,2,5,4,4,4,4,5,3,1,3,2,4,4,5,1,4,5,3,27,1,TRUE,"I would like more recognition for good work.",4.25,3,3.75,4.25,2.25,3.5,4.5
"EMP0116","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2021-12-24,3.81,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,4,4,4,3,4,4,2,2,4,2,4,4,1,5,2,3,5,NA,5,5,3,2,1,4,3,5,4,26,0.962962962962963,TRUE,NA,3.75,3,3.5,2.75,5,2.5,4
"EMP0117","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2023-04-24,2.48,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,2,3,4,4,3,4,5,4,4,3,5,5,4,4,3,2,5,4,5,5,4,4,4,1,4,5,4,27,1,TRUE,NA,3.25,4,4.25,3.25,4.75,3.25,4.5
"EMP0117","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2023-04-24,2.48,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,1,5,2,2,5,4,5,4,1,4,1,3,2,1,2,1,1,2,4,3,4,1,4,3,3,1,1,27,1,TRUE,"I would like more recognition for good work.",2.5,4.5,2.25,1.5,2.5,3,2
"EMP0118","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","West",2010-02-03,15.7,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE,4,3,4,5,5,5,4,5,5,4,5,4,4,4,4,5,1,1,1,2,5,5,NA,5,5,4,2,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4,4.75,4.5,4.25,1.25,5,4.5
"EMP0119","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2016-04-22,9.48,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,5,4,5,5,3,1,3,3,5,3,4,2,1,1,1,3,3,NA,2,2,5,5,2,NA,3,4,5,25,0.925925925925926,TRUE,NA,4.75,2.5,3.5,1.5,2.33333333333333,4,3.5
"EMP0120","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2024-04-08,1.52,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,4,5,5,5,1,3,1,1,5,5,5,4,4,2,1,2,2,4,1,4,2,4,5,2,1,5,2,27,1,TRUE,NA,4.75,1.5,4.75,2.25,2.75,3.25,3
"EMP0121","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2018-09-03,7.12,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,5,2,3,2,2,1,2,1,2,1,1,4,2,5,1,1,1,1,1,3,1,1,1,1,1,1,1,27,1,TRUE,"I would like more recognition for good work.",3,1.5,2,2.25,1.5,1,1
"EMP0121","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2018-09-03,7.12,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,1,4,2,4,4,3,4,5,4,5,4,5,5,5,5,5,4,5,1,4,3,4,NA,2,4,5,5,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",2.75,4,4.5,5,3.5,3,4.5
"EMP0122","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2022-11-09,2.93,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE,1,3,5,4,1,2,1,2,2,4,4,1,4,2,2,4,2,4,1,4,4,4,3,NA,3,2,2,26,0.962962962962963,TRUE,"I would like more recognition for good work.",3.25,1.5,2.75,3,2.75,3.66666666666667,2.5
"EMP0123","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-08-18,1.16,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,1,1,2,2,3,4,3,2,5,3,3,1,3,2,5,2,5,5,5,5,1,3,4,3,2,3,2,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",1.5,3,3,3,5,2.75,2.5
"EMP0124","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2020-06-06,5.36,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE,5,4,5,5,5,4,5,5,4,4,3,NA,5,1,5,2,5,3,5,1,5,4,5,5,3,5,3,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",4.75,4.75,3.66666666666667,3.25,3.5,4.75,4
"EMP0125","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2023-12-01,1.87,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE,5,2,2,4,2,2,1,3,5,4,3,3,4,1,2,3,3,2,1,2,4,1,4,4,3,4,4,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",3.25,2,3.75,2.5,2,3.25,3.5
"EMP0125","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2023-12-01,1.87,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE,2,3,1,2,1,1,3,NA,2,4,4,2,1,2,2,1,2,2,NA,5,2,2,2,4,1,1,1,25,0.925925925925926,TRUE,"I would like clearer information about career growth opportunities.",2,1.66666666666667,3,1.5,3,2.5,1
"EMP0126","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","Northeast",2005-09-19,20.07,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE,NA,2,3,2,3,4,2,2,2,3,2,2,2,4,2,1,5,4,4,NA,2,2,3,1,2,2,4,25,0.925925925925926,TRUE,"More consistent feedback from managers would be helpful.",2.33333333333333,2.75,2.25,2.25,4.33333333333333,2,2
