"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded"
"EMP0073","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2018-12-18,6.83,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0074","Client Operations","Customer Support","Manager","People Manager","Hybrid","Midwest",2019-10-23,5.98,"3-5 years",2025-11-26,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0074","Client Operations","Customer Support","Manager","People Manager","Hybrid","Midwest",2019-10-23,5.98,"3-5 years",2025-11-26,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0075","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-03-15,1.59,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0075","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-03-15,1.59,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0076","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-08-14,5.17,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0076","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-08-14,5.17,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0077","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-02-03,1.7,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0077","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-02-03,1.7,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0078","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2015-06-12,10.34,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0078","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2015-06-12,10.34,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,FALSE
"EMP0079","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2023-06-06,2.36,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0079","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","South",2023-06-06,2.36,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0080","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-07-27,5.22,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0080","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2020-07-27,5.22,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0081","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2020-02-17,5.66,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0081","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2020-02-17,5.66,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0082","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2017-12-07,7.85,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0082","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2017-12-07,7.85,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0083","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2023-02-15,2.66,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0083","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2023-02-15,2.66,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0084","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","South",2025-05-07,0.44,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.54,FALSE
"EMP0084","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","South",2025-05-07,0.44,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.54,FALSE
"EMP0085","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-11-20,4.9,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0085","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2020-11-20,4.9,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0086","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-09-20,1.07,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0086","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2024-09-20,1.07,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0087","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2010-04-02,15.54,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0087","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2010-04-02,15.54,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE
"EMP0088","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2025-02-05,0.69,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,TRUE
"EMP0088","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2025-02-05,0.69,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,FALSE
"EMP0089","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Midwest",2024-11-17,0.91,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.54,TRUE
"EMP0089","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Midwest",2024-11-17,0.91,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.54,FALSE
"EMP0090","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Midwest",2022-03-31,3.54,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0090","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Midwest",2022-03-31,3.54,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0091","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2021-08-19,4.16,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0091","Client Operations","Customer Support","Senior Professional","Individual Contributor","Remote","South",2021-08-19,4.16,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0092","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2017-08-02,8.2,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0092","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2017-08-02,8.2,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0093","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-28,1.05,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0093","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-28,1.05,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0094","Client Operations","Customer Support","Manager","People Manager","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0094","Client Operations","Customer Support","Manager","People Manager","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0095","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2023-05-30,2.38,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0095","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2023-05-30,2.38,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0096","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2022-03-13,3.59,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0096","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2022-03-13,3.59,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0097","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","West",2025-03-02,0.62,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE
"EMP0097","Client Operations","Customer Support","Entry Level","Individual Contributor","Remote","West",2025-03-02,0.62,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,FALSE
"EMP0098","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2020-04-24,5.48,"3-5 years",2026-02-03,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0098","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Northeast",2020-04-24,5.48,"3-5 years",2026-02-03,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP0099","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-06-14,1.34,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0099","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-06-14,1.34,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0100","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2023-10-20,1.99,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0100","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2023-10-20,1.99,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0101","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Northeast",2017-09-30,8.04,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0101","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Northeast",2017-09-30,8.04,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0102","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2024-06-21,1.32,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0102","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","South",2024-06-21,1.32,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0103","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-08-12,1.17,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0103","Client Operations","Customer Support","Entry Level","Individual Contributor","Hybrid","Northeast",2024-08-12,1.17,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,TRUE
"EMP0104","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2010-10-21,14.98,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0104","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2010-10-21,14.98,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0105","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-27,1.05,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,FALSE
"EMP0105","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-09-27,1.05,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0106","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-11-02,0.95,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.49,FALSE
"EMP0106","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-11-02,0.95,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.49,FALSE
"EMP0107","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Midwest",2010-03-28,15.55,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.57,TRUE
"EMP0107","Client Operations","Customer Support","Senior Professional","Individual Contributor","Hybrid","Midwest",2010-03-28,15.55,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.57,TRUE
"EMP0108","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP0108","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-06-09,9.35,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP0109","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2024-09-13,1.09,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE
"EMP0109","Client Operations","Customer Support","Professional","Individual Contributor","Remote","Northeast",2024-09-13,1.09,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE
"EMP0110","Client Operations","Customer Support","Director and Above","People Manager","On-site","Northeast",2020-01-23,5.73,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0110","Client Operations","Customer Support","Director and Above","People Manager","On-site","Northeast",2020-01-23,5.73,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0111","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2005-06-08,20.35,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0111","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2005-06-08,20.35,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE
"EMP0112","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-09-30,1.04,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0112","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2024-09-30,1.04,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,TRUE
"EMP0113","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2019-10-29,5.96,"3-5 years",2026-07-02,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0113","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","Northeast",2019-10-29,5.96,"3-5 years",2026-07-02,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0114","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2013-01-18,12.74,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,TRUE
"EMP0114","Client Operations","Customer Support","Professional","Individual Contributor","On-site","South",2013-01-18,12.74,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,FALSE
"EMP0115","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-12-16,8.83,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP0115","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","South",2016-12-16,8.83,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP0116","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2021-12-24,3.81,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0116","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Midwest",2021-12-24,3.81,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,FALSE
"EMP0117","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2023-04-24,2.48,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE
"EMP0117","Client Operations","Customer Support","Professional","Individual Contributor","Remote","South",2023-04-24,2.48,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE
"EMP0118","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","West",2010-02-03,15.7,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.52,FALSE
"EMP0118","Client Operations","Customer Support","Senior Professional","Individual Contributor","On-site","West",2010-02-03,15.7,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.52,TRUE
"EMP0119","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2016-04-22,9.48,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,FALSE
"EMP0119","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","Northeast",2016-04-22,9.48,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0120","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2024-04-08,1.52,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
"EMP0120","Client Operations","Customer Support","Entry Level","Individual Contributor","On-site","West",2024-04-08,1.52,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.53,FALSE
"EMP0121","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2018-09-03,7.12,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.55,TRUE
"EMP0121","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2018-09-03,7.12,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.55,TRUE
"EMP0122","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2022-11-09,2.93,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.58,TRUE
"EMP0122","Client Operations","Customer Support","Professional","Individual Contributor","Hybrid","Midwest",2022-11-09,2.93,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.58,FALSE
"EMP0123","Client Operations","Customer Support","Professional","Individual Contributor","On-site","Midwest",2024-08-18,1.16,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.53,TRUE
